actor	text_id	en	filename	line	notes	flags
HINT	25220	Look in the hold for something to inspire Iron Rose.	HintSystemAct2.yack	289
HINT	25221	Pick up the pamphlet in the hold.	HintSystemAct2.yack	291
HINT	25222	Maybe you're already holding something that's meant to inspire the crew.	HintSystemAct2.yack	295
HINT	25223	Show Iron Rose the inspirational onboarding pamphlet.	HintSystemAct2.yack	298
HINT	25224	I need another hint...	HintSystemAct2.yack	302
HINT	25225	Thanks, that's all I need to know.	HintSystemAct2.yack	305
HINT	25226	Talk to Putra in the galley and ask about her vote.	HintSystemAct2.yack	309
HINT	25227	Putra says she'll vote the same as Iron Rose.	HintSystemAct2.yack	311
HINT	25228	How do I get Iron Rose's vote?	HintSystemAct2.yack	312
HINT	25229	Thanks, that's all I need to know.	HintSystemAct2.yack	313
HINT	25230	I need another hint...	HintSystemAct2.yack	317
HINT	25231	Thanks, that's all I need to know.	HintSystemAct2.yack	320
HINT	25232	There is a bell at the back of the ship on the top deck. Ring it once.	HintSystemAct2.yack	324
HINT	25964	Examine the First Swab's Report for instructions on how to complete the report.	HintSystemAct2.yack	339
HINT	25234	You need to find untidy areas on the ship and log them by using the First Swab's Report on them.	HintSystemAct2.yack	341
HINT	25235	Try looking in the hold for messes to log.	HintSystemAct2.yack	343
HINT	25236	Perhaps you should log a mess that you made yourself.	HintSystemAct2.yack	345
HINT	25237	Log the greasy porthole in the hold by using the First Swab's Report on it.	HintSystemAct2.yack	347
HINT	25239	Try looking in the galley for a mess to log.	HintSystemAct2.yack	349
HINT	25240	Log a mess in the galley by using the First Swab's Report on it - for example, the dirty dishes.	HintSystemAct2.yack	351
HINT	25241	Try looking on the top deck for a mess to log.	HintSystemAct2.yack	353
HINT	25242	Log the potion spill on the top deck by using the First Swab's Report on it.	HintSystemAct2.yack	355
HINT	25243	Log the empty boxes on the top deck at the front of the ship by using the First Swab's Report on them.	HintSystemAct2.yack	357
HINT	25244	Try looking beneath the ship for a mess to log.	HintSystemAct2.yack	359
HINT	25245	Log Gullet beneath the ship by using the First Swab's Report on him.	HintSystemAct2.yack	361
HINT	25246	You've filled out the form, now bring it to Iron Rose on the top deck to initial it.	HintSystemAct2.yack	364
HINT	25247	I need another hint...	HintSystemAct2.yack	369
HINT	25248	Thanks, that's all I need to know.	HintSystemAct2.yack	372
HINT	25249	Pick up Putra's request for promotion paperwork in the galley.	HintSystemAct2.yack	381
HINT	25250	Go to LeChuck's cabin and try convincing him to give Putra a promotion.	HintSystemAct2.yack	383
HINT	25251	It doesn't look like LeChuck is going to willingly give Putra a promotion. Perhaps you'll have to trick him into signing her request.	HintSystemAct2.yack	385
HINT	25252	You'll have to complete the First Swab's Report before you can get Putra a promotion.	HintSystemAct2.yack	387
HINT	25253	How do I complete the First Swab's Report?	HintSystemAct2.yack	388
HINT	25254	Thanks, that's all I need to know.	HintSystemAct2.yack	389
HINT	25255	Examine the stack of papers in your inventory.	HintSystemAct2.yack	391
HINT	25256	The stack of papers in your inventory is awaiting LeChuck's signature, maybe he'll sign anything that's in the pile.	HintSystemAct2.yack	393
HINT	25257	Combine Putra's promotion request with the stack of papers.	HintSystemAct2.yack	395
HINT	25258	You've snuck Putra's promotion request into the stack awaiting LeChuck's signature, what can you do to get LeChuck to sign them all?	HintSystemAct2.yack	397
HINT	25259	Give the stack of papers to LeChuck directly.	HintSystemAct2.yack	399
HINT	25260	Give the signed promotion request to Putra.	HintSystemAct2.yack	402
HINT	25261	I need another hint...	HintSystemAct2.yack	406
HINT	25262	Thanks, that's all I need to know.	HintSystemAct2.yack	409
HINT	25263	Find where LeChuck is keeping the map.	HintSystemAct2.yack	413
HINT	25264	Look around LeChuck's cabin on the lower deck, he's keeping the map in there.	HintSystemAct2.yack	415
HINT	25265	Try picking up the map from LeChuck's desk.	HintSystemAct2.yack	418
HINT	25266	You'll have to find some way to distract LeChuck.	HintSystemAct2.yack	420
HINT	25267	Maybe you can summon LeChuck somewhere outside of his cabin.	HintSystemAct2.yack	422
HINT	25268	The bell on the top deck can be used to summon the crew, but is there a way to summon LeChuck with it?	HintSystemAct2.yack	424
HINT	25269	There's a sign next to the bell on the top deck, maybe you should read what it says.	HintSystemAct2.yack	426
HINT	25270	On the top deck, ring the bell twice to summon LeChuck.	HintSystemAct2.yack	428
HINT	25271	While LeChuck is busy shouting, go to LeChuck's cabin and try to take his map.	HintSystemAct2.yack	432
HINT	25272	Ring the bell on the top deck twice to summon LeChuck and at your first chance, sneak away to his cabin while he's shouting.	HintSystemAct2.yack	435
HINT	25273	LeChuck isn't very observant when it comes to pieces of paper, maybe there's a way to take advantage of that.	HintSystemAct2.yack	437
HINT	25274	There's something in your inventory that might be close enough to trick LeChuck that his map is still there.	HintSystemAct2.yack	439
HINT	25275	Swap LeChuck's map with the mop map in your inventory.	HintSystemAct2.yack	441
HINT	25276	I need another hint...	HintSystemAct2.yack	445
HINT	25277	Thanks, that's all I need to know.	HintSystemAct2.yack	448
HINT	25278	Madison is missing a skull for her potion, maybe there's a way to get one over to them.	HintSystemAct2.yack	457
HINT	25279	Pick up Murray on the top deck, maybe you can send him to Madison's ship.	HintSystemAct2.yack	459
HINT	25280	Look around the top deck for something that could send Murray to Madison's ship.	HintSystemAct2.yack	461
HINT	25281	Put Murray into the cannon on the top deck and try firing the cannon.	HintSystemAct2.yack	463
HINT	25282	Fire the cannon that you loaded with Murray on the top deck.	HintSystemAct2.yack	466
HINT	25283	I need another hint...	HintSystemAct2.yack	470
HINT	25284	Thanks, that's all I need to know.	HintSystemAct2.yack	473
HINT	25285	There's not much you can do in the hold, try to leave and explore the ship.	HintSystemAct2.yack	477
HINT	25286	From the outside of the greased porthole, climb to the top deck on the far right of the ship.	HintSystemAct2.yack	479
HINT	25965	Find out what's going on on the top deck.	HintSystemAct2.yack	481
HINT	25287	Throw Murray into the cauldron on the top deck of the ship.	HintSystemAct2.yack	483
HINT	26199	Escape through the greasy porthole.	HintSystemAct2.yack	487
HINT	25288	Thanks, I'll take it from here.	HintSystemAct2.yack	488
HINT	25000	How do I find The Secret of Monkey Island?	HintSystemAct3.yack	64
HINT	25001	How do I find LeChuck's theme song?	HintSystemAct3.yack	65
HINT	25002	How do I find LeChuck's catchphrase?	HintSystemAct3.yack	66
HINT	25003	How do I find LeChuck's favorite food?	HintSystemAct3.yack	67
HINT	25004	How do I get back onto LeChuck's ship to learn his secrets?	HintSystemAct3.yack	68
HINT	25005	How do I play LeChuck's theme music?	HintSystemAct3.yack	69
HINT	25006	How do I find all of the skulls?	HintSystemAct3.yack	70
HINT	25007	What do I do now?	HintSystemAct3.yack	71
HINT	25008	Never mind.	HintSystemAct3.yack	72
HINT	25009	Follow the signage to Monkey Island pointing right.	HintSystemAct3.yack	90
HINT	25010	Keep walking right towards Monkey Island.	HintSystemAct3.yack	92
HINT	25011	You have LeChuck's map to The Secret, try following the directions on it.	HintSystemAct3.yack	94
HINT	25012	You'll have to find a way to explore deeper into the island.	HintSystemAct3.yack	96
HINT	25013	Enter the jungle behind the beach to travel across the island.	HintSystemAct3.yack	98
HINT	25014	The map says to begin your search at a red berry bush. Look for it north of the beach you landed at.	HintSystemAct3.yack	100
HINT	25015	The map says to follow the stone monkey hand, take the path next to it to the right.	HintSystemAct3.yack	102
HINT	26036	The map says to go by the wooden chicken, take the path near it to the north.	HintSystemAct3.yack	104
HINT	26037	The map says to sneak past the bees and heed the sign, take the path to the right.	HintSystemAct3.yack	106
HINT	25018	Pick up the shovel and dig up the big X.	HintSystemAct3.yack	108
HINT	25019	I need another hint...	HintSystemAct3.yack	112
HINT	25020	Thanks, that's all I need to know.	HintSystemAct3.yack	115
HINT	25021	Search LeChuck's ship on the west coast of the island for more information.	HintSystemAct3.yack	120
HINT	25022	How do I get back onto LeChuck's ship?	HintSystemAct3.yack	121
HINT	25023	Thanks, that's all I need to know.	HintSystemAct3.yack	122
HINT	25024	You'll need to find a way onto LeChuck's ship in order to learn his theme song.	HintSystemAct3.yack	125
HINT	25025	How do I get back onto LeChuck's ship?	HintSystemAct3.yack	126
HINT	25026	Thanks, that's all I need to know.	HintSystemAct3.yack	127
HINT	25027	Flair mentioned she was working on LeChuck's theme music, maybe she left it somewhere on the ship.	HintSystemAct3.yack	130
HINT	25028	Look around the lower deck of LeChuck's ship to find his theme song.	HintSystemAct3.yack	132
HINT	25029	Pick up the sheet music on the lower deck.	HintSystemAct3.yack	134
HINT	25951	Search belowdecks for LeChuck’s theme song.	HintSystemAct3.yack	138
HINT	25952	Flair is writing something belowdecks, ask her what she’s working on.	HintSystemAct3.yack	140
HINT	25953	You’ll have to distract Flair somehow to get the score she’s working on.	HintSystemAct3.yack	142
HINT	25954	There’s something on the top deck you’ve used before to distract the crew, perhaps that could be useful in getting Flair’s score.	HintSystemAct3.yack	144
HINT	25955	Ring the bell on the top deck once to call a vote, and take Flair’s sheet music from the lower deck while she’s distracted.	HintSystemAct3.yack	146
HINT	26215	After the vote is finished, go belowdecks and ask Flair what she’s working on.	HintSystemAct3.yack	147
HINT	25030	I need another hint...	HintSystemAct3.yack	151
HINT	25031	Thanks, that's all I need to know.	HintSystemAct3.yack	154
HINT	26216	After the vote is finished, ring the bell on the top deck once to call a vote again, and take Flair’s sheet music from the lower deck while she’s distracted.	HintSystemAct3.yack	155
HINT	26217	Take Flair’s sheet music from the lower deck while she’s distracted.	HintSystemAct3.yack	157
HINT	25032	Search LeChuck's ship on the west coast of the island for more information.	HintSystemAct3.yack	162
HINT	25033	How do I get back onto LeChuck's ship?	HintSystemAct3.yack	163
HINT	25034	Thanks, that's all I need to know.	HintSystemAct3.yack	164
HINT	25035	You'll need to find a way onto LeChuck's ship in order to learn his catchphrase.	HintSystemAct3.yack	167
HINT	25036	How do I get back onto LeChuck's ship?	HintSystemAct3.yack	168
HINT	25037	Thanks, that's all I need to know.	HintSystemAct3.yack	169
HINT	25038	Where on the ship might you find personal information about LeChuck?	HintSystemAct3.yack	171
HINT	25039	Look around LeChuck's cabin for something personal of LeChuck's.	HintSystemAct3.yack	173
HINT	25040	There's a book on LeChuck's shelf, maybe you should take a closer look.	HintSystemAct3.yack	175
HINT	25041	Take LeChuck's diary from the shelf in his cabin and read it.	HintSystemAct3.yack	177
HINT	25042	Read LeChuck's diary entirely to learn his current catchphrase.	HintSystemAct3.yack	179
HINT	25043	LeChuck mentions trying out different catchphrases in multiple entries in his diary, you need his latest one.	HintSystemAct3.yack	181
HINT	25044	LeChuck's April 10 entry in his diary is the last one that mentions a catchphrase.	HintSystemAct3.yack	183
HINT	25045	LeChuck's April 10 entry says he went back to the catchphrase from the 17th. Look for that entry for the information you need.	HintSystemAct3.yack	185
HINT	25046	LeChuck's February 17 entry in his diary contains his current catchphrase.	HintSystemAct3.yack	187
HINT	25047	I need another hint...	HintSystemAct3.yack	191
HINT	25048	Thanks, that's all I need to know.	HintSystemAct3.yack	194
HINT	25049	Pick up the tentacles with daisy sauce that Putra made for you.	HintSystemAct3.yack	204
HINT	25050	Talk to LeChuck's crew on his ship on the west coast of the island for more information.	HintSystemAct3.yack	209
HINT	25051	How do I get back onto LeChuck's ship?	HintSystemAct3.yack	210
HINT	25052	Thanks, that's all I need to know.	HintSystemAct3.yack	211
HINT	25053	You'll need to find a way onto LeChuck's ship in order to learn his favorite food.	HintSystemAct3.yack	214
HINT	25054	How do I get back onto LeChuck's ship?	HintSystemAct3.yack	215
HINT	25055	Thanks, that's all I need to know.	HintSystemAct3.yack	216
HINT	25056	Who on LeChuck's crew might know something about LeChuck's eating habits?	HintSystemAct3.yack	219
HINT	25057	Talk to Putra in the ship's galley about LeChuck's eating habits.	HintSystemAct3.yack	221
HINT	25058	You'll have to convince Putra to tell you LeChuck's favorite food.	HintSystemAct3.yack	223
HINT	25059	Try asking Putra about LeChuck's favorite food again and show some respect for her new title.	HintSystemAct3.yack	225
HINT	25060	Putra was recently promoted to chef, mention that when you ask about LeChuck's favorite food.	HintSystemAct3.yack	227
HINT	25061	Putra said that LeChuck's favorite food is tentacles with daisy sauce, ask her to make some for you.	HintSystemAct3.yack	230
HINT	25956	Putra needs some daisies to create LeChuck’s favorite food, try searching Monkey Island for some.	HintSystemAct3.yack	234
HINT	26218	Ask Putra if LeChuck has a favorite dish.	HintSystemAct3.yack	234
HINT	25957	Search the area near the giant monkey head on the east side of the island for some daisies.	HintSystemAct3.yack	236
HINT	25958	There are some daisies growing near the fence next to the giant monkey head on the east side of the island, pick them.	HintSystemAct3.yack	238
HINT	25959	Give the daisies to Putra.	HintSystemAct3.yack	240
HINT	25960	Putra is all out of the main ingredient to create LeChuck's favorite food, what might that be?	HintSystemAct3.yack	245
HINT	25961	The main ingredient to LeChuck's favorite food is a tentacle, where might you find one?	HintSystemAct3.yack	247
HINT	25063	There might be a creature with tentacles somewhere on the coast.	HintSystemAct3.yack	249
HINT	26038	Look around volcano beach on the west side of the island for a creature to acquire a tentacle from.	HintSystemAct3.yack	251
HINT	26039	Use your knife on the dead squid on volcano beach on the west side of the island.	HintSystemAct3.yack	253
HINT	25066	Give the tentacle to Putra.	HintSystemAct3.yack	255
HINT	25067	I need another hint...	HintSystemAct3.yack	260
HINT	25068	Thanks, that's all I need to know.	HintSystemAct3.yack	263
HINT	25069	Climb up LeShip's anchor chain off the coast of volcano beach and climb the ladder to the top deck.	HintSystemAct3.yack	271
HINT	25070	Maybe your “partners” will have an idea of how to get onto the ship.	HintSystemAct3.yack	273
HINT	25071	Find your “partners” at the east end of the island at the giant monkey head and talk to them about your trouble getting on the ship.	HintSystemAct3.yack	275
HINT	25072	You'll have to find a secret of one of LeChuck's crew, who might be a good candidate?	HintSystemAct3.yack	278
HINT	25073	You won't be able to talk to any of the crew on LeChuck's ship, perhaps there's a crew member outside?	HintSystemAct3.yack	280
HINT	25074	Gullet is stuck underneath the ship, perhaps you can extract a secret from him.	HintSystemAct3.yack	282
HINT	25075	Find Gullet underneath LeShip and talk to him.	HintSystemAct3.yack	284
HINT	25076	Gullet's notebook seems important to him, ask him about it.	HintSystemAct3.yack	286
HINT	25077	Keep on asking Gullet about his notebook.	HintSystemAct3.yack	288
HINT	25078	You'll have to find a way to get Gullet's notebook.	HintSystemAct3.yack	290
HINT	25079	Offer to help Gullet with his poetry.	HintSystemAct3.yack	292
HINT	25080	Ask Gullet if he can show you his poetry.	HintSystemAct3.yack	294
HINT	25081	Gullet isn’t willing to show you his poetry since he thinks you’ll steal it. How might you convince him otherwise?	HintSystemAct3.yack	296
HINT	25082	Perhaps Gullet would like to get his poetry published in some sort of publication.	HintSystemAct3.yack	298
HINT	25083	You have something in your inventory that might convince Gullet that you can help publish his poetry.	HintSystemAct3.yack	300
HINT	25084	Show Gullet the business card in your inventory.	HintSystemAct3.yack	302
HINT	25085	Take Gullet's notebook back to your “partners” at the giant monkey head.	HintSystemAct3.yack	305
HINT	25086	Go back to the side of the ship and recite the disguise poem, you'll be able to board it now.	HintSystemAct3.yack	307
HINT	25087	I need another hint...	HintSystemAct3.yack	311
HINT	25088	Thanks, that's all I need to know.	HintSystemAct3.yack	314
HINT	25089	You have to somehow play the theme song on the stakes to the right of Madison and her other partners.	HintSystemAct3.yack	322
HINT	25090	How might you play music with a skull impaled on a pike? Look around the stakes for something to use.	HintSystemAct3.yack	324
HINT	25091	Pick up the arm bone near the stakes.	HintSystemAct3.yack	326
HINT	25092	Try using the arm bone on Murray.	HintSystemAct3.yack	328
HINT	25093	It appears that Murray can only play one note, the instrument is missing some parts to play different notes.	HintSystemAct3.yack	330
HINT	25094	You'll need to find some more skulls and put them on the stakes. Search the island for them.	HintSystemAct3.yack	333
HINT	25095	How do I find all the skulls?	HintSystemAct3.yack	334
HINT	25096	Thanks, that's all I need to know.	HintSystemAct3.yack	335
HINT	25097	Place all of the skulls you have on the stakes near the monkey head.	HintSystemAct3.yack	338
HINT	25098	To play the theme music, you'll need to figure out which skulls play which note.	HintSystemAct3.yack	340
HINT	25099	Use the arm bone on each skull to learn which note each one plays.	HintSystemAct3.yack	342
HINT	25100	Examine the sheet music with LeChuck's theme music and play the music using the skulls.	HintSystemAct3.yack	344
HINT	25101	You need to play the notes “Do Do Mi Sol Fa Fa Re” by bonking the skulls that produce the corresponding sounds.	HintSystemAct3.yack	346
HINT	25102	Use the arm bone on ♫Do♫-rothy twice, then ♫Mi♫-na, then ♫Sol♫-omon, then Murray twice, then ♫Re♫-gina.	HintSystemAct3.yack	348
HINT	25103	I need another hint...	HintSystemAct3.yack	352
HINT	25104	Thanks, that's all I need to know.	HintSystemAct3.yack	355
HINT	25105	Search for a skull on the clifftop near the center of the island.	HintSystemAct3.yack	359
HINT	25106	Search for a skull near the giant monkey head. Besides Murray, I mean.	HintSystemAct3.yack	361
HINT	25107	Search for a skull at the shipwreck on the eastern side of the island.	HintSystemAct3.yack	363
HINT	25108	Search for a skull on Volcano Beach on the western side of the island.	HintSystemAct3.yack	365
HINT	25109	Search for a skull in the ocean under LeChuck's ship.	HintSystemAct3.yack	367
HINT	25110	Search for a skull on the southern beach where you first arrived.	HintSystemAct3.yack	369
HINT	25111	I need another hint...	HintSystemAct3.yack	374
HINT	25112	Thanks, that's all I need to know.	HintSystemAct3.yack	377
HINT	25114	Pick up the ship repair manual that Elaine left for you.	HintSystemAct3.yack	383
HINT	25115	Use the ship repair manual on the shipwreck on the east side of the island.	HintSystemAct3.yack	385
HINT	26198	Meet with your “partners” at the giant monkey head and tell them you know all of LeChuck's secrets.	HintSystemAct3.yack	385
HINT	25116	Thanks, I'll take it from here.	HintSystemAct3.yack	390
HINT	25290	What do I do now?	HintSystemAct4.yack	45
HINT	25291	How do I get a map of the sea?	HintSystemAct4.yack	46
HINT	25292	How do I get past customs?	HintSystemAct4.yack	47
HINT	25293	How do I get the five keys to the safe?	HintSystemAct4.yack	48
HINT	25294	I have all 5 Golden Keys, now what?	HintSystemAct4.yack	49
HINT	25295	I need help getting one of Bella Fisher’s flags.	HintSystemAct4.yack	50
HINT	26186	How do I get Bella Fisher's flag from the fish shop?	HintSystemAct4.yack	51
HINT	25297	How do I steal Bella Fisher's flag from the museum?	HintSystemAct4.yack	52
HINT	25298	How do I steal the museum's REAL flag?	HintSystemAct4.yack	53
HINT	25299	How do I get Bella Fisher’s flag from the adrift ship?	HintSystemAct4.yack	54
HINT	25300	How do I become a high-ranking Chum?	HintSystemAct4.yack	55
HINT	25301	How do I find Stan?	HintSystemAct4.yack	56
HINT	25302	How do I free Stan?	HintSystemAct4.yack	57
HINT	25303	How do I become Queen of Brrr Muda?	HintSystemAct4.yack	58
HINT	25304	I need help with something on Terror Island.	HintSystemAct4.yack	59
HINT	25305	How do I get past the locked gate on Terror Island?	HintSystemAct4.yack	60
HINT	25306	How do I find a light to explore dark places?	HintSystemAct4.yack	61
HINT	25307	How do I get through the twisty passages?	HintSystemAct4.yack	62
HINT	25308	How do I escape the dark passages?	HintSystemAct4.yack	63
HINT	25309	How do I find a light source that stays lit underwater?	HintSystemAct4.yack	64
HINT	25310	How do I find Elaine?	HintSystemAct4.yack	65
HINT	25311	Never mind.	HintSystemAct4.yack	66
HINT	26231	How do I get past that pesky seagull?	HintSystemAct4.yack	68
HINT	25312	Go to the Voodoo Shop to confront the Voodoo Lady about The Secret.	HintSystemAct4.yack	72
HINT	25313	Leave the Voodoo Shop.	HintSystemAct4.yack	74
HINT	26221	I’m drowning in the dark, what do I do?	HintSystemAct4.yack	74
HINT	25314	Who in town have you gotten a map from before?	HintSystemAct4.yack	79
HINT	25315	Go to Wally's Maps-n-More and ask Wally for a sea map of the local area.	HintSystemAct4.yack	81
HINT	26222	Confront the Voodoo Lady about The Secret.	HintSystemAct4.yack	81
HINT	25316	I need another hint...	HintSystemAct4.yack	85
HINT	25317	Thanks, that's all I need to know.	HintSystemAct4.yack	88
HINT	25318	You'll need to find some limes in order to pass inspection.	HintSystemAct4.yack	96
HINT	25319	Scurvy Island has a lot of lime groves on it, try taking some from there.	HintSystemAct4.yack	98
HINT	25320	Find Elaine on Scurvy Island and ask her for some limes.	HintSystemAct4.yack	100
HINT	25321	How do I find Elaine?	HintSystemAct4.yack	101
HINT	25322	Thanks, that's all I need to know.	HintSystemAct4.yack	102
HINT	25323	Now that you have limes you'll be able to pass customs.	HintSystemAct4.yack	105
HINT	25324	Try passing customs again, but this time don't check the first box that asks if you are a pirate. Don't worry about any of the other boxes except for the last one.	HintSystemAct4.yack	107
HINT	25325	I need another hint...	HintSystemAct4.yack	111
HINT	25326	Thanks, that's all I need to know.	HintSystemAct4.yack	114
HINT	25327	How do I acquire Widey's Golden Key?	HintSystemAct4.yack	117
HINT	25328	How do I acquire Old Mrs. Smith's Golden Key?	HintSystemAct4.yack	118
HINT	25329	How do I acquire Bella Fisher's Golden Key?	HintSystemAct4.yack	119
HINT	25330	How do I acquire the Brrr Muda Golden Key?	HintSystemAct4.yack	120
HINT	25331	How do I acquire the Terror Island Golden Key?	HintSystemAct4.yack	121
HINT	25332	Never mind.	HintSystemAct4.yack	122
HINT	25333	Try simply asking Widey for her key. Find her on High Street.	HintSystemAct4.yack	128
HINT	25334	Widey says to acquire more Golden Keys than her. Once you do, she'll talk to you about a partnership.	HintSystemAct4.yack	130
HINT	25335	How do I get the five keys to the safe?	HintSystemAct4.yack	131
HINT	25336	Thanks, that's all I need to know.	HintSystemAct4.yack	132
HINT	25337	You've gotten enough keys to impress Widey, find her on High Street and try asking her for her key now.	HintSystemAct4.yack	134
HINT	25338	Widey's key has been stolen by a “stocky little ghost lady”, who do you know that fits that description?	HintSystemAct4.yack	137
HINT	25339	Based on Widey's description, it seems like Iron Rose, LeChuck's quartermaster, has stolen her key.	HintSystemAct4.yack	139
HINT	25340	Try looking around on LeChuck's ship to find where Iron Rose put Widey's key.	HintSystemAct4.yack	141
HINT	25341	LeChuck's ship is anchored near Mêlée Island, try searching it for Widey's key.	HintSystemAct4.yack	143
HINT	25342	Search belowdecks on LeChuck's ship for Widey's key.	HintSystemAct4.yack	145
HINT	25343	Try looking at Iron Rose's desk near LeChuck's cabin for Widey's key.	HintSystemAct4.yack	147
HINT	26012	Look in the hold of LeChuck's ship for Widey’s key.	HintSystemAct4.yack	149
HINT	26013	It looks like one of the chickens has eaten Widey’s key. You’ll have to find a way to get it.	HintSystemAct4.yack	151
HINT	26014	There might be a clue near the quartermaster’s workspace below deck to how you might be able to get the key from the chicken.	HintSystemAct4.yack	157
HINT	26015	Read the sign right above the quartermaster’s workspace below deck.	HintSystemAct4.yack	159
HINT	26016	Apparently one of the chickens has digestive trouble, how might you use that to get the key?	HintSystemAct4.yack	161
HINT	26017	If you feed the chicken with the key, maybe that will trigger its digestive trouble.	HintSystemAct4.yack	163
HINT	26172	Pick up some ghost chicken feed near the ladder in the hold of LeChuck's ship and feed it to the chicken with the key.	HintSystemAct4.yack	165
HINT	26173	Take some of the ghost chicken feed from your inventory and give it to the chicken with the key in the hold of LeChuck's ship.	HintSystemAct4.yack	167
HINT	26020	You’ll need to give the chicken a little privacy. Exit the hold and return later. It won't take long.	HintSystemAct4.yack	170
HINT	26174	Return to the hold of LeChuck's ship to see if you can get the key now.	HintSystemAct4.yack	172
HINT	26175	Pick up the key in the hold of LeChuck's ship.	HintSystemAct4.yack	174
HINT	25344	I need another hint...	HintSystemAct4.yack	178
HINT	25345	Thanks, that's all I need to know.	HintSystemAct4.yack	181
HINT	25346	Where have you heard the name 'Smith' before?	HintSystemAct4.yack	185
HINT	25347	Wasn't the locksmith's last name Smith? Perhaps she's related to Old Mrs. Smith.	HintSystemAct4.yack	187
HINT	25348	Talk to Locke Smith in her shop on High Street and ask her about her name and any possible relationship to Old Mrs. Smith.	HintSystemAct4.yack	189
HINT	25349	Try asking Locke Smith if she knows anything about the Golden Keys.	HintSystemAct4.yack	191
HINT	25350	Try asking Locke Smith if she'll sell the Golden Key to you.	HintSystemAct4.yack	193
HINT	25999	According to the locksmith, the Golden Key has been destroyed. Perhaps someone from the court system could look at the probate order to confirm.	HintSystemAct4.yack	197
HINT	26000	You’ll have to search the open seas for someone from the court system to look at the locksmith’s probate order.	HintSystemAct4.yack	199
HINT	26043	How do I get a map of the sea?	HintSystemAct4.yack	200
HINT	26044	Thanks, that's all I need to know.	HintSystemAct4.yack	201
HINT	26001	Try searching Brrr Muda at the top of the sea map for someone who could look at the locksmith’s probate order.	HintSystemAct4.yack	203
HINT	26002	You’ll have to pass customs to reach Brrr Muda to find someone to show the locksmith’s probate order to.	HintSystemAct4.yack	205
HINT	26045	How do I get past customs?	HintSystemAct4.yack	206
HINT	26046	Thanks, that's all I need to know.	HintSystemAct4.yack	207
HINT	26003	Find the judge in Brrr Muda’s courthouse and show him the locksmith’s probate order.	HintSystemAct4.yack	209
HINT	25361	I need another hint...	HintSystemAct4.yack	215
HINT	25362	Thanks, that's all I need to know.	HintSystemAct4.yack	218
HINT	25363	Search the shipwreck for Bella Fisher's remains.	HintSystemAct4.yack	223
HINT	25364	Take the Golden Key hanging on the bow of Bella Fisher's wrecked ship.	HintSystemAct4.yack	225
HINT	25366	Try asking the fishermen in the fish shop on High Street about Bella Fisher.	HintSystemAct4.yack	231
HINT	25367	Look around the fish shop on High Street for clues about Bella Fisher.	HintSystemAct4.yack	235
HINT	26204	Widey said that Bella Fisher's key went down with her ship. Perhaps some local fishing experts could be of help?	HintSystemAct4.yack	235
HINT	25368	Ask about the flag hanging from the ceiling of the fish shop on High Street.	HintSystemAct4.yack	237
HINT	25369	Bella Fisher's flag hanging in the fish shop on High Street seems important, you'll have to find a way to acquire it.	HintSystemAct4.yack	239
HINT	26187	How do I get Bella Fisher's flag from the fish shop?	HintSystemAct4.yack	240
HINT	25371	Thanks, that's all I need to know.	HintSystemAct4.yack	241
HINT	25372	It seems like the flag from the fish shop is only a piece of the puzzle to finding Bella Fisher's secret fishing spot. You'll have to find more clues elsewhere.	HintSystemAct4.yack	244
HINT	25373	Search around Mêlée for another clue to Bella Fisher's secret fishing spot.	HintSystemAct4.yack	247
HINT	25374	Bella Fisher was a legendary pirate, where might you find relics from important pirates?	HintSystemAct4.yack	249
HINT	25375	Try looking in the museum on Mêlée for something Bella Fisher once owned.	HintSystemAct4.yack	251
HINT	25376	The flag on display in the museum once belonged to Bella Fisher, you'll have to find a way to steal it.	HintSystemAct4.yack	253
HINT	25377	How do I steal Bella Fisher's flag from the museum?	HintSystemAct4.yack	254
HINT	25378	Thanks, that's all I need to know.	HintSystemAct4.yack	255
HINT	25379	Try examining the flag you stole from the museum, perhaps there are more clues there.	HintSystemAct4.yack	257
HINT	25380	The flag you stole from the museum is a replica! You'll have to find the real one.	HintSystemAct4.yack	259
HINT	25381	How do I steal the museum's REAL flag?	HintSystemAct4.yack	260
HINT	25382	Thanks, that's all I need to know.	HintSystemAct4.yack	261
HINT	25383	You've found two of Bella Fisher's flags! The curator mentioned there are 3 in total, you'll have to acquire one more to find Bella Fisher's secret fishing spot.	HintSystemAct4.yack	266
HINT	25384	You've found two of Bella Fisher's flags! You'll have to acquire one more to find Bella Fisher's secret fishing spot.	HintSystemAct4.yack	268
HINT	25385	You'll have to get a map of the sea before you can find Bella Fisher's third flag.	HintSystemAct4.yack	270
HINT	25974	You'll have to get a map of the sea before you can find Bella Fisher's whereabouts.	HintSystemAct4.yack	271
HINT	25386	How do I get a map of the sea?	HintSystemAct4.yack	272
HINT	25387	Thanks, that's all I need to know.	HintSystemAct4.yack	273
HINT	25388	Search the open seas for Bella Fisher's third flag.	HintSystemAct4.yack	275
HINT	25389	There's an adrift ship on the bottom right corner of the sea map, try searching there for another of Bella Fisher's flags.	HintSystemAct4.yack	277
HINT	25975	Search the open seas for a clue to Bella Fisher's whereabouts.	HintSystemAct4.yack	280
HINT	25976	Try visiting the adrift ship at the bottom of the map for a clue to Bella Fisher's whereabouts.	HintSystemAct4.yack	282
